Country,Date,ARIMA_Forecast,Hybrid_Forecast,Linear_Regression_Forecast,Actual
North Macedonia,2024-08-01,65.8452211280261,45.58818919675709,96.29334650034104,166.47
North Macedonia,2024-09-01,66.24965993778153,46.01514931272835,96.00206731596738,133.02
North Macedonia,2024-10-01,51.80812360704795,36.02645103437303,,
North Macedonia,2024-11-01,30.704553424074096,21.34837646695742,,
North Macedonia,2024-12-01,25.75590858189988,17.95979477246711,,
North Macedonia,2025-01-01,26.807711849776524,18.755457659430633,,
North Macedonia,2025-02-01,6.923666327456987,4.881864735714841,,
North Macedonia,2025-03-01,3.9377479134852105,2.825353472451179,,
North Macedonia,2025-04-01,23.34885811411518,16.437051871639735,,
North Macedonia,2025-05-01,21.92339199171527,15.455397771499998,,
North Macedonia,2025-06-01,25.44725385088307,17.93252290780353,,
North Macedonia,2025-07-01,29.753168740965755,20.95314744449504,,
North Macedonia,2025-08-01,25.92834910542097,18.279479365082864,,
North Macedonia,2025-09-01,26.3343574866323,18.5650160993405,,
North Macedonia,2025-10-01,11.836847131162058,8.416464790996331,,
North Macedonia,2025-11-01,-9.348517517984984,0.0,,
North Macedonia,2025-12-01,-14.316342689416206,0.0,,
North Macedonia,2026-01-01,-13.260462760746515,0.0,,
North Macedonia,2026-02-01,-33.15049280060181,0.0,,
North Macedonia,2026-03-01,-36.136860497971725,0.0,,
North Macedonia,2026-04-01,-16.72101743749166,0.0,,
North Macedonia,2026-05-01,-18.146814815102307,0.0,,
North Macedonia,2026-06-01,-14.622085297276785,0.0,,
North Macedonia,2026-07-01,-10.315100997914412,0.0,,
North Macedonia,2026-08-01,-14.140869521680276,0.0,,
North Macedonia,2026-09-01,-13.734760335455555,0.0,,
North Macedonia,2026-10-01,-28.23586559722474,0.0,,
North Macedonia,2026-11-01,-49.426483458786805,0.0,,
North Macedonia,2026-12-01,-54.39554047814725,0.0,,
North Macedonia,2027-01-01,-53.33939872779093,0.0,,
North Macedonia,2027-02-01,-73.22981312056504,0.0,,
North Macedonia,2027-03-01,-76.216209672957,0.0,,
North Macedonia,2027-04-01,-56.80006264670412,0.0,,
North Macedonia,2027-05-01,-58.22588129903013,0.0,,
North Macedonia,2027-06-01,-54.701096056221644,0.0,,
North Macedonia,2027-07-01,-50.39404307453432,0.0,,
North Macedonia,2027-08-01,-54.21987254021493,0.0,,
North Macedonia,2027-09-01,-53.81375687983403,0.0,,
North Macedonia,2027-10-01,-68.31509302282642,0.0,,
North Macedonia,2027-11-01,-89.50604826956828,0.0,,
North Macedonia,2027-12-01,-94.47518440380213,0.0,,
North Macedonia,2028-01-01,-93.41902583806699,0.0,,
North Macedonia,2028-02-01,-113.30946491573262,0.0,,
North Macedonia,2028-03-01,-116.29586332132526,0.0,,
North Macedonia,2028-04-01,-96.87969677300876,0.0,,
North Macedonia,2028-05-01,-98.30551679169369,0.0,,
North Macedonia,2028-06-01,-94.78072796997351,0.0,,
North Macedonia,2028-07-01,-90.4736705771951,0.0,,
North Macedonia,2028-08-01,-94.29950395684246,0.0,,
North Macedonia,2028-09-01,-93.89338788066183,0.0,,
North Macedonia,2028-10-01,-108.39473885189584,0.0,,
North Macedonia,2028-11-01,-129.58571576704753,0.0,,
North Macedonia,2028-12-01,-134.55485698239815,0.0,,
North Macedonia,2029-01-01,-133.49869733670295,0.0,,
North Macedonia,2029-02-01,-153.38913799974452,0.0,,
North Macedonia,2029-03-01,-156.37553652435813,0.0,,
North Macedonia,2029-04-01,-136.95936872224596,0.0,,
North Macedonia,2029-05-01,-138.38518882868468,0.0,,
North Macedonia,2029-06-01,-134.86039977711053,0.0,,
North Macedonia,2029-07-01,-130.55334210103177,0.0,,
North Macedonia,2029-08-01,-134.3791757320519,0.0,,
North Macedonia,2029-09-01,-133.9730596291667,0.0,,
North Macedonia,2029-10-01,-148.4744115527378,0.0,,
North Macedonia,2029-11-01,-169.66538985953326,0.0,,
North Macedonia,2029-12-01,-174.6345314012163,0.0,,
North Macedonia,2030-01-01,-173.57837168616115,0.0,,
North Macedonia,2030-02-01,-193.46881245102276,0.0,,
North Macedonia,2030-03-01,-196.45521098328047,0.0,,
North Macedonia,2030-04-01,-177.03904310064385,0.0,,
North Macedonia,2030-05-01,-178.4648632127185,0.0,,
North Macedonia,2030-06-01,-174.9400741463821,0.0,,
North Macedonia,2030-07-01,-170.6330164521085,0.0,,
North Macedonia,2030-08-01,-174.45885009927292,0.0,,
North Macedonia,2030-09-01,-174.05273399467265,0.0,,
North Macedonia,2030-10-01,-188.55408597940715,0.0,,
